,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,MARCTagCondition4,MARCTagCondition5,MARCTagCondition6,MARCTagCondition7,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
7067,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,television adaptation of expression|is television adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20128,is television adaptation of expression,,,,,
7068,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,screenplay based on expression|is screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20129,is screenplay based on expression,,,,,
7069,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,motion picture screenplay based on expression|is motion picture screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20130,is motion picture screenplay based on expression,,,,,
7070,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,television screenplay based on expression|is television screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20131,is television screenplay based on expression,,,,,
7071,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,video screenplay based on expression|is video screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20132,is video screenplay based on expression,,,,,
7072,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,radio script based on expression|is radio script based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20133,is radio script based on expression,,,,,
7073,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,video adaptation of expression|is video adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20134,is video adaptation of expression,,,,,
7074,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,digest of expression|is digest of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20135,is digest of expression,,,,,
7075,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,arrangement of|is arrangement of,,,,,,,,,http://rdaregistry.info/Elements/e/P20139,is arrangement of,,,,,
7076,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,free translation of expression|is free translation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20140,is free translation of expression,,,,,
7077,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,translation of|is translation of,,,,,,,,,http://rdaregistry.info/Elements/e/P20141,is translation of,,,,,
7078,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,parodied as expression|is parodied as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20142,is parodied as expression,,,,,
7079,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,part expression|has part expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20145,has part expression,,,,,
7080,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,errata to expression|is errata to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20146,is errata to expression,,,,,
7081,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,guide to expression|is guide to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20147,is guide to expression,,,,,
7082,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,illustrations for expression|is illustrations for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20148,is illustrations for expression,,,,,
7083,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,supplement to expression|is supplement to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20151,is supplement to expression,,,,,
7084,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adaptation of expression|is adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20152,is adaptation of expression,,,,,
7085,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as expression|is adapted as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20153,is adapted as expression,,,,,
7086,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,finding aid expression|has finding aid expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20155,has finding aid expression,,,,,
7087,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,index expression|has index expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20156,has index expression,,,,,
7088,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,screenplay expression|has screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20157,has screenplay expression,,,,,
7089,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,motion picture screenplay expression|has motion picture screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20158,has motion picture screenplay expression,,,,,
7090,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,musical setting of expression|is musical setting of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20159,is musical setting of expression,,,,,
7091,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,radio script expression|has radio script expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20160,has radio script expression,,,,,
7092,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,television screenplay expression|has television screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20161,has television screenplay expression,,,,,
7093,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,video screenplay expression|has video screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20162,has video screenplay expression,,,,,
7094,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,libretto expression|has libretto expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20163,has libretto expression,,,,,
7095,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,paraphrased as expression|is paraphrased as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20164,is paraphrased as expression,,,,,
7096,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,arranged as|is arranged as,,,,,,,,,http://rdaregistry.info/Elements/e/P20165,is arranged as,,,,,
7097,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abridged as expression|is abridged as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20166,is abridged as expression,,,,,
7098,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,digested as expression|is digested as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20170,is digested as expression,,,,,
7099,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,translated as|is translated as,,,,,,,,,http://rdaregistry.info/Elements/e/P20171,is translated as,,,,,
7100,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,supplement expression|has supplement expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20172,has supplement expression,,,,,
7101,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,screenplay for motion picture expression|is screenplay for motion picture expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20173,is screenplay for motion picture expression,,,,,
7102,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,screenplay for television program expression|is screenplay for television program expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20174,is screenplay for television program expression,,,,,
7103,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,screenplay for video expression|is screenplay for video expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20175,is screenplay for video expression,,,,,
7104,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,script for radio program expression|is script for radio program expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20176,is script for radio program expression,,,,,
7105,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,addenda to expression|is addenda to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20177,is addenda to expression,,,,,
7106,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,summary of expression|is summary of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20179,is summary of expression,,,,,
7107,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,catalogue of expression|is catalogue of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20180,is catalogue of expression,,,,,
7108,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,concordance to expression|is concordance to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20181,is concordance to expression,,,,,
7109,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,choreographic adaptation of expression|is choreographic adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20183,is choreographic adaptation of expression,,,,,
7110,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,expanded version of expression|is expanded version of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20184,is expanded version of expression,,,,,
7111,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,remake of expression|is remake of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20185,is remake of expression,,,,,
7112,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,paraphrase of expression|is paraphrase of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20186,is paraphrase of expression,,,,,
7113,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,index to expression|is index to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20188,is index to expression,,,,,
7114,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,revision of|is revision of,,,,,,,,,http://rdaregistry.info/Elements/e/P20189,is revision of,,,,,
7115,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,libretto based on expression|is libretto based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20190,is libretto based on expression,,,,,
7116,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,augmentation of expression|is augmentation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20192,is augmentation of expression,,,,,
7117,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abstracts for expression|is abstracts for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20193,is abstracts for expression,,,,,
7118,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,indexing for expression|is indexing for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20194,is indexing for expression,,,,,
7119,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,imitation of expression|is imitation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20195,is imitation of expression,,,,,
7120,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,parody of expression|is parody of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20196,is parody of expression,,,,,
7121,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,finding aid for expression|is finding aid for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20197,is finding aid for expression,,,,,
7122,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,expression of derivative work|has expression of derivative work,,,,,,,,,http://rdaregistry.info/Elements/e/P20203,has expression of derivative work,,,,,
7123,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,expression of source work|has expression of source work,,,,,,,,,http://rdaregistry.info/Elements/e/P20204,has expression of source work,,,,,
7124,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,revised as|is revised as,,,,,,,,,http://rdaregistry.info/Elements/e/P20211,is revised as,,,,,
7125,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,musical theatre adaptation of expression|is musical theatre adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20239,is musical theatre adaptation of expression,,,,,
7126,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,opera adaptation of expression|is opera adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20240,is opera adaptation of expression,,,,,
7127,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as musical theatre expression|is adapted as musical theatre expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20241,is adapted as musical theatre expression,,,,,
